City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,C1_DIS_B,C1_DIS_G,C2_DIS_B,C2_DIS_G,C3_DIS_B,C3_DIS_G,C4_DIS_B,C4_DIS_G,C5_DIS_B,C5_DIS_G,C6_DIS_B,C6_DIS_G,C7_DIS_B,C7_DIS_G,C8_DIS_B,C8_DIS_G,C9_DIS_B,C9_DIS_G,C10_DIS_B,C10_DIS_G,C11_DIS_B,C11_DIS_G,C12_DIS_B,C12_DIS_G,BLDSTATUS,CLROOMS,CLGOOD,CLMAJOR,CLMINOR,TOILETB,TOILET_G,MEALSINSCH,CAL_YN,HMROOM_YN,ELECTRIC_YN,BNDRYWALL,LIBRARY_YN,PGROUND_YN,BOOKINLIB,WATER,MEDCHK_YN,RAMPS_YN,COMPUTER,RURURB,MEDINSTR1,MEDINSTR2,MEDINSTR3,MEDINSTR4,ESTDYEAR,BOARDSEC,BOARDHSEC,PPSEC_YN,SCHRES_YN,SCHMGT,LOWCLASS,HIGHCLASS,SCHCAT,PPSTUDENT,SCHTYPE,SCHSHI_YN,WORKDAYS_PR,WORKDAYS_UPR,WORKDAYS_SEC,WORKDAYS_HSEC,NOINSPECT,RESITYPE,PPTEACHER,VISITSBRC,VISITSCRC,CONTI_R,CONTI_E,SCHMNTCGRANT_R,SCHMNTCGRANT_E,FUNDS_R,FUNDS_E,C1_OB,C2_OB,C3_OB,C4_OB,C5_OB,C6_OB,C7_OB,C8_OB,C9_OB,C10_OB,C11_OB,C12_OB,C1_OG,C2_OG,C3_OG,C4_OG,C5_OG,C6_OG,C7_OG,C8_OG,C9_OG,C10_OG,C11_OG,C12_OG,FAIL1B,FAIL2B,FAIL3B,FAIL4B,FAIL5B,FAIL6B,FAIL7B,FAIL8B,FAIL9B,FAIL10B,FAIL11B,FAIL12B,FAIL1G,FAIL2G,FAIL3G,FAIL4G,FAIL5G,FAIL6G,FAIL7G,FAIL8G,FAIL9G,FAIL10G,FAIL11G,FAIL12G,WORKDAYS_PR,WORKDAYS_UPR,SCHHRSTCH_PR,SCHHRSCHILD_UPR,SCHHRSTCH_UPR,APPROACHBYROAD,CCE_YN,PCR_MAINTAINED,PCR_SHARED,WSEC25P_ENROLLED,SMC_YN,SMCMEM_M,SMCMEM_F,SMSPARENTS_M,SMSPARENTS_F,SMCNOMLOCAL_M,SMCNOMLOCAL_F,SMCMEETINGS,SMCSDP_YN,SMSCHILDREC_YN,SPLTRG_CY_ENROLLED_B,SPLTRG_CY_ENROLLED_G,SPLTRG_CY_PROVIDED_B,SPLTRG_CY_PROVIDED_G,SPLTRG_PY_ENROLLED_B,SPLTRG_PY_ENROLLED_G,SPLTRG_PY_PROVIDED_B,SPLTRG_PY_PROVIDED_G,SPLTRG_BY,SPLTRG_PLACE,SPLTRG_TYPE,TXTBKRECD_YN,TXTBKMNTH,TXTBKYEAR,ACSTARTMNTH,MEALSINSCH,KITSHED,MDM_MAINTAINER,C1_CB,C2_CB,C3_CB,C4_CB,C5_CB,C6_CB,C7_CB,C8_CB,C9_CB,C10_CB,C11_CB,C12_CB,C1_CG,C2_CG,C3_CG,C4_CG,C5_CG,C6_CG,C7_CG,C8_CG,C9_CG,C10_CG,C11_CG,C12_CG,C1_TB,C2_TB,C3_TB,C4_TB,C5_TB,C6_TB,C7_TB,C8_TB,C9_TB,C10_TB,C11_TB,C12_TB,C1_TG,C2_TG,C3_TG,C4_TG,C5_TG,C6_TG,C7_TG,C8_TG,C9_TG,C10_TG,C11_TG,C12_TG,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD,C1_TOTB,C1_TOTG,C2_TOTB,C2_TOTG,C3_TOTB,C3_TOTG,C4_TOTB,C4_TOTG,C5_TOTB,C5_TOTG,C6_TOTB,C6_TOTG,C7_TOTB,C7_TOTG,C8_TOTB,C8_TOTG,C9_B,C9_G,C10_B,C10_G,C11_B,C11_G,C12_B,C12_G,SENRB5,SENRG5,SENRB8,SENRG8,APPRB5,APPRG5,APPRB8,APPRG8,PASSB5,PASSG5,PASSB8,PASSG8,P60B5,P60G5,P60B8,P60G8,Place Id
AHMADNAGAR,27260114105,2015-16,Z.P.P.SCHOOL SAVANTWADI,AKOLE,RUMBHODI,RUMBHODI,Maharashtra,422601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,2,1,6,1,1,200,3,1,2,2,1,10,98,98,98,1948,5,5,2,2,3,1,4,1,0,3,2,234,0,0,0,1,9,0,0,8,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,8,0,0,1,1,1,1,0,1,9,7,5,5,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,1,1,0,0,1,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,2,0,0,
AHMADNAGAR,27260114106,2015-16,NEW ENGLISH MEDIUM SCHOOL RUMBHODI,AKOLE,RUMBHODI,RUMBHODI,Maharashtra,422601,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,8,0,0,2,3,2,2,1,1,6,1,1,765,3,1,1,8,1,19,98,98,98,2007,0,0,1,2,5,1,7,2,75,3,2,235,235,0,0,2,9,4,1,1,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,8,6.3,8,1,1,1,1,15,1,7,7,4,4,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0, ,5,9,0,0,36,16,30,18,21,17,14,5,6,3,4,4,5,2,0,0,0,0,0,0,0,0,0,0,100,54,0,0,100,54,0,0,100,54,0,0,100,54,0,0,
AHMADNAGAR,27260114201,2015-16,Z.P.P.SCHOOL REDE,AKOLE,KUMBHEFAL,REDE,Maharashtra,422601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,2,2,2,1,6,1,2,250,3,1,1,1,1,10,98,98,98,1959,5,5,2,2,3,1,4,1,0,3,2,231,0,0,0,1,9,0,2,15,5000,4994,5000,2000,5000,4994,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,8,0,0,1,1,1,1,0,1,6,8,3,5,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, ,1,2,0,0,1,2,2,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,8,1,0,0,8,1,0,0,8,1,0,0,
AHMADNAGAR,27260114202,2015-16,Z.P.P.SCHOOL PARASURWADI,AKOLE,KUMBHEFAL,REDE,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,2,2,2,1,7,1,2,306,3,1,1,1,1,10,98,98,98,1992,5,5,2,2,3,1,4,1,0,3,2,231,0,0,0,1,9,0,7,15,5000,5000,5000,5000,5000,5000,4,1,4,3,0,0,0,0,0,0,0,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,8,0,0,1,1,1,1,0,1,7,6,3,4,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2015,6,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0, ,1,2,0,0,4,3,3,6,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,5,0,0,4,5,0,0,4,5,0,0,
AHMADNAGAR,27260101204,2015-16,Z.P.P.SCHOOL MHASHALWADI,AKOLE,PIMPARKANE,BABHULWANDI,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,2,2,1,2,6,1,1,72,4,2,2,1,1,10,98,98,98,2001,5,5,2,2,3,1,4,1,0,3,2,225,0,0,0,1,9,0,1,4,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,5.3,0,0,1,1,1,1,0,1,7,6,6,6,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0, ,2,2,0,0,3,1,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,5,11,0,0,5,11,0,0,5,11,0,0,
AHMADNAGAR,27260101205,2015-16,Z.P.P SCHOOL BANGARWADI  (BABHULWANDI),AKOLE,PIMPARKANE,BABHULWANDI,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,1,2,3,1,1,50,2,1,2,1,1,10,98,98,98,2001,5,5,2,2,3,1,4,1,0,3,2,225,0,0,0,1,9,0,1,10,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,8,0,0,1,1,1,1,0,1,10,3,7,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0, ,1,2,0,0,0,1,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8,0,0,2,8,0,0,0,0,0,0,
AHMADNAGAR,27260101301,2015-16,Z.P.P.SCHOOL BHANDARDARA,AKOLE,KATALAPUR,SHENDI,Maharashtra,422604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,2,2,2,2,1,1,1,1,1,120,3,1,1,2,1,10,98,98,98,1961,5,5,2,2,3,1,7,2,0,3,2,220,220,0,0,1,9,0,3,7,12000,12000,10000,10000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,8,6.3,8,1,1,1,1,0,1,10,7,8,7,2,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,5,2,5,11,0,0,0,0,0,5,4,3,2,6,5,7,0,0,0,0,0,4,0,0,0, ,2,4,0,0,6,5,1,4,3,3,5,2,2,6,5,5,11,7,0,0,0,0,0,0,0,0,0,0,4,6,8,9,4,6,8,9,4,6,8,9,2,6,6,6,
AHMADNAGAR,27260101302,2015-16,Z.P.P.SCHOOL DARYACHIWADI,AKOLE,KATALAPUR,SHENDI,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,2,1,4,1,1,150,4,1,1,1,1,10,98,98,98,1963,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,0,6,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8.06,0,0,1,1,1,1,0,1,9,6,5,4,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0, ,2,2,0,0,4,3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
AHMADNAGAR,27260114203,2015-16,SAI PUBLIC SCHOOL MARKET YARD REDE,AKOLE,KUMBHEFAL,REDE,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,1,2,2,1,1,3,1,1,300,4,1,1,10,1,19,98,98,98,2011,0,0,1,2,5,1,1,1,20,3,2,223,0,0,0,1,9,1,2,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,2,1,9,5,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,PAWAR S V,3,3,0,0,9,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AHMADNAGAR,27260114301,2015-16,Z.P.P.SCHOOL SHENIT,AKOLE,MANHERE,SHENIT,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,1,1,2,2,1,1,1,1,1,250,4,1,1,1,1,10,98,98,98,1995,5,5,2,2,3,1,7,2,0,3,2,233,223,0,0,1,9,0,4,12,12000,12000,10000,10000,12000,12000,1,5,6,3,13,10,7,0,0,0,0,0,3,7,3,5,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,223,6.3,5.3,6.3,1,1,1,1,0,1,6,7,5,7,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0, ,4,4,0,0,2,5,5,7,6,4,5,5,13,9,10,6,8,15,0,0,0,0,0,0,0,0,0,0,9,6,11,8,9,6,11,8,9,6,11,8,9,6,11,8,
AHMADNAGAR,27260108201,2015-16,Z.P.P.SCHOOL KELIOTUR,AKOLE,KELI OTUR,KELI OTUR,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,1,2,2,1,1,3,1,1,120,3,1,1,1,1,10,98,98,98,1956,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,6,12,5000,5000,10000,10000,5000,5000,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,9,8,5,6,1,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0,1,1,0,0, ,2,2,0,0,5,4,4,5,3,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,7,6,0,0,7,6,0,0,7,6,0,0,
AHMADNAGAR,27260116101,2015-16,Z.P.P.SCHOOL SHIDWAD,AKOLE,PIMPALGAON KHAND,SHIDWAD,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,1,2,2,2,1,6,1,1,100,4,1,1,1,1,10,98,98,98,1958,5,5,2,2,3,1,5,1,0,3,2,223,0,0,0,1,9,0,3,11,12000,12000,5000,5000,12000,12000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,0,1,8,5,5,4,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,0,0,0,0,2,1,0,0, ,1,3,0,0,3,1,2,4,4,2,4,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,
AHMADNAGAR,27260116201,2015-16,Z.P.P.SCHOOL SHINDE,AKOLE,VIHIR,SHINDE,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,2,2,2,2,1,4,1,1,150,4,1,1,1,1,10,98,98,98,1961,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,0,14,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,10,5,7,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0, ,1,2,0,0,1,2,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,
AHMADNAGAR,27260101303,2015-16,Z.P.P.SCHOOL VIDUTNAGAR,AKOLE,SHENDI,SHENDI,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,2,2,1,1,3,1,1,125,3,1,1,1,1,10,98,98,98,1988,5,5,2,2,3,1,4,1,0,3,2,220,0,0,0,1,9,0,2,12,5000,5000,5000,5000,5000,5000,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,8,0,0,1,1,1,1,0,1,3,9,5,7,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0, ,1,2,0,0,2,1,3,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,3,4,0,0,3,4,0,0,
AHMADNAGAR,27260101304,2015-16,ANUDANIT MADHAMIK  ASHRAM SHENDI,AKOLE,SHENDI,SHENDI,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,1,1,3,1,1,1138,3,1,1,35,1,10,98,98,98,2003,2,5,2,1,4,8,10,8,0,3,2,0,0,223,0,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,12,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,16,0,0,0,0,0,0,0,0,0,18,22,19,0,0,3,2,0,0, ,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,20,22,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AHMADNAGAR,27260403201,2015-16,Z.P.P.SCHOOL NIMGAON DAKU,KARJAT,CHAPADGAON,NIMGAON DAKU,Maharashtra,414401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,1,1,2,1,1,161,4,1,1,1,1,10,99,99,99,1929,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,0,14,5000,5000,5000,5000,5000,5000,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,5.3,0,0,1,1,1,1,0,1,7,7,6,6,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2015,6,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0, ,2,2,0,0,5,3,5,7,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0,2,4,0,0,1,4,0,0,
AHMADNAGAR,27260403202,2015-16,Z.P.P.SCHOOL SHENDKARWADI,KARJAT,CHAPADGAON,NIMGAON DAKU,Maharashtra,414401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,2,1,3,1,2,427,1,1,1,1,1,10,99,99,99,1965,5,5,2,2,3,1,4,1,0,3,2,236,0,0,0,1,9,0,1,7,5000,5000,5000,5000,5000,5000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,5.3,0,0,1,1,1,1,0,1,8,7,4,5,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0, ,1,2,0,0,4,5,4,3,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,0,0,6,6,0,0,5,6,0,0,
AHMADNAGAR,27260116301,2015-16,Z.P.P.SCHOOL SOMALWADI,AKOLE,VIHIR,SOMALWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,2,2,2,1,1,1,1,210,3,1,1,1,1,10,98,98,98,1959,5,5,2,2,3,1,5,1,0,3,2,235,0,0,0,1,9,0,0,18,5000,5000,5000,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,6.3,0,0,1,1,1,1,0,1,8,7,5,6,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0,0,0,2,0,0,0, ,0,2,0,0,1,1,2,1,2,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
AHMADNAGAR,27260116302,2015-16,Z.P.P.SCHOOL GAMBHIRWADI,AKOLE,VIHIR,SOMALWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,2,2,2,1,1,1,1,96,4,1,1,1,1,10,98,98,98,1967,5,5,2,2,3,1,5,1,0,3,2,223,0,0,0,1,9,0,1,5,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,7,8,6,4,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0, ,1,2,0,0,2,1,2,2,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,
